City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Sakakah,SA,2022-11-05 17:28:59,29.9697,40.2064,72.97,31,34,14.79
298,Chumikan,RU,2022-11-05 17:29:44,54.7183,135.315,16.59,78,9,20.24
299,Bathsheba,BB,2022-11-05 17:29:44,13.2167,-59.5167,81.21,89,75,18.41
300,Chateauroux,FR,2022-11-05 17:29:44,46.8167,1.7,48.2,76,0,4.61
301,Wagga Wagga,AU,2022-11-05 17:29:34,-35.1167,147.3667,54.84,91,48,3.53
302,Sabratah,LY,2022-11-05 17:29:45,32.7933,12.4885,68.65,48,43,17.74
303,Dunmore Town,BS,2022-11-05 17:29:45,25.5,-76.65,80.67,67,1,17.58
304,Male,MV,2022-11-05 17:29:45,4.1748,73.5089,80.55,89,75,9.22
305,Sarakhs,IR,2022-11-05 17:29:39,36.5449,61.1577,60.94,67,0,0.0
306,Axim,GH,2022-11-05 17:29:46,4.8699,-2.2405,80.49,79,100,7.16
307,Ankazoabo,MG,2022-11-05 17:29:46,-22.2833,44.5167,79.97,58,85,2.95
308,Tortoli,IT,2022-11-05 17:29:46,39.9256,9.6572,64.22,45,20,20.71
309,Lagunas,PE,2022-11-05 17:29:47,-5.2269,-75.6753,94.96,31,7,2.08
310,Baherden,TM,2022-11-05 17:29:47,38.4362,57.4316,61.9,53,84,1.59
311,Kushiro,JP,2022-11-05 17:29:47,42.975,144.3747,40.35,66,5,9.84
312,Ulaangom,MN,2022-11-05 17:29:48,49.9811,92.0667,21.85,89,26,1.61
313,Haines Junction,CA,2022-11-05 17:29:48,60.7522,-137.5108,10.35,56,100,3.44
314,Coahuayana,MX,2022-11-05 17:29:48,18.7333,-103.6833,84.2,68,53,2.68
315,Lubango,AO,2022-11-05 17:29:49,-14.9172,13.4925,64.67,50,80,2.53
316,Aberdeen,GB,2022-11-05 17:29:49,57.1437,-2.0981,48.49,93,100,4.61
317,Werda,BW,2022-11-05 17:29:49,-25.2667,23.2833,84.69,13,44,12.86
318,Kupang,ID,2022-11-05 17:29:49,-10.1667,123.5833,80.71,81,48,6.98
319,Songkhla,TH,2022-11-05 17:29:50,6.8333,100.6667,75.25,96,100,0.27
320,Santa Luzia,BR,2022-11-05 17:29:50,-19.7697,-43.8514,82.54,36,75,5.75
321,Koslan,RU,2022-11-05 17:29:50,63.4564,48.8989,31.91,97,100,6.73
322,Vrangel,RU,2022-11-05 17:29:51,42.7297,133.0839,36.05,57,12,6.89
323,Acapulco,MX,2022-11-05 17:28:51,16.8634,-99.8901,85.82,70,0,0.0
324,Ewo,CG,2022-11-05 17:30:51,-0.8725,14.8206,75.11,83,98,0.98
325,Ketchikan,US,2022-11-05 17:27:24,55.3422,-131.6461,34.02,91,83,4.09
326,Tuatapere,NZ,2022-11-05 17:30:51,-46.1333,167.6833,39.13,86,16,4.32
327,Muros,ES,2022-11-05 17:30:52,42.7762,-9.0603,60.1,82,99,9.06
328,Myrtle Beach,US,2022-11-05 17:30:52,33.6891,-78.8867,82.35,71,40,9.22
329,Pitimbu,BR,2022-11-05 17:30:52,-7.4706,-34.8086,86.59,67,76,10.65
330,Miramar,US,2022-11-05 17:28:47,25.9873,-80.2323,86.02,67,40,12.66
331,La Ronge,CA,2022-11-05 17:30:53,55.1001,-105.2842,26.85,86,100,14.97
332,Sao Filipe,CV,2022-11-05 17:30:53,14.8961,-24.4956,80.89,62,100,5.99
333,Rio Grande,BR,2022-11-05 17:30:53,-32.035,-52.0986,73.51,70,7,15.93
334,Channarayapatna,IN,2022-11-05 17:30:54,12.9044,76.3917,66.83,89,85,7.0
335,Rayong,TH,2022-11-05 17:30:54,12.8333,101.4333,77.83,99,98,3.51
336,Cap Malheureux,MU,2022-11-05 17:30:54,-19.9842,57.6142,75.47,75,1,3.0
337,Apatin,RS,2022-11-05 17:30:55,45.6711,18.9847,49.96,83,100,9.19
338,Vestmanna,FO,2022-11-05 17:30:55,62.1564,-7.1664,40.12,87,100,2.3
339,Narsaq,GL,2022-11-05 17:30:55,60.9167,-46.05,34.02,91,84,3.44
340,Basco,PH,2022-11-05 17:30:56,20.4487,121.9702,77.22,86,22,16.67
341,Ostrov,RU,2022-11-05 17:30:56,57.3439,28.3537,29.93,65,100,11.03
342,Whitehorse,CA,2022-11-05 17:27:05,60.7161,-135.0538,7.57,60,100,12.66
343,Miri,MY,2022-11-05 17:30:56,4.4148,114.0089,77.14,88,40,3.44
344,Juneau,US,2022-11-05 17:28:01,58.3019,-134.4197,32.0,100,75,3.44
345,Brae,GB,2022-11-05 17:30:57,60.3964,-1.353,48.58,76,97,6.4
346,Bosaso,SO,2022-11-05 17:30:57,11.2842,49.1816,79.88,67,5,6.06
347,Caxito,AO,2022-11-05 17:30:57,-8.5785,13.6643,78.31,81,96,4.34
348,Shetpe,KZ,2022-11-05 17:30:58,44.1667,52.1167,44.94,63,53,5.01
349,Komsomolskiy,UZ,2022-11-05 17:30:58,40.4272,71.7189,50.72,87,93,2.3
350,Yerbogachen,RU,2022-11-05 17:30:58,61.2767,108.0108,14.29,93,82,9.71
351,Celestun,MX,2022-11-05 17:30:59,20.8667,-90.4,86.29,61,99,1.99
352,Albox,ES,2022-11-05 17:30:59,37.3886,-2.1495,66.33,58,7,2.33
353,Ossora,RU,2022-11-05 17:30:59,59.2353,163.0719,26.08,94,84,4.52
354,Toamasina,MG,2022-11-05 17:31:00,-18.1667,49.3833,77.0,78,40,2.3
355,Bintulu,MY,2022-11-05 17:31:00,3.1667,113.0333,77.41,94,20,5.01
356,Leningradskiy,RU,2022-11-05 17:31:00,69.3833,178.4167,9.0,85,86,14.27
357,Karratha,AU,2022-11-05 17:31:01,-20.7377,116.8463,75.58,61,8,13.78
358,Sault Sainte Marie,CA,2022-11-05 17:27:55,46.5168,-84.3333,57.76,100,100,6.91
359,College,US,2022-11-05 17:31:01,64.8569,-147.8028,5.99,88,75,0.0
360,Lavrentiya,RU,2022-11-05 17:31:01,65.5833,-171.0,18.0,80,80,3.44
361,Fort Nelson,CA,2022-11-05 17:30:25,58.8053,-122.7002,8.19,78,75,6.91
362,Anzio,IT,2022-11-05 17:31:02,41.4853,12.6179,60.26,66,100,16.28
363,Inndyr,NO,2022-11-05 17:31:03,67.0338,14.0276,48.45,80,100,7.2
364,La Tuque,CA,2022-11-05 17:31:03,47.4334,-72.7824,70.05,52,99,14.97
365,Covilha,PT,2022-11-05 17:31:03,40.286,-7.504,57.63,61,8,1.81
366,Hofn,IS,2022-11-05 17:31:04,64.2539,-15.2082,39.97,70,100,14.58
367,Svetlaya,RU,2022-11-05 17:31:05,46.5389,138.3297,28.87,44,1,8.12
368,Tamala,RU,2022-11-05 17:31:06,52.541,43.2515,34.16,79,100,6.64
369,Brigantine,US,2022-11-05 17:26:36,39.4101,-74.3646,77.2,76,0,10.36
370,Maningrida,AU,2022-11-05 17:31:06,-12.0667,134.2667,81.16,81,3,5.7
371,Albacete,ES,2022-11-05 17:31:07,38.8333,-2.0,61.61,25,0,4.61
372,Svetlogorsk,BY,2022-11-05 17:32:08,52.6333,29.7333,33.89,77,73,10.47
373,Kyaikto,MM,2022-11-05 17:32:09,17.3,97.0167,74.86,78,1,4.27
374,Cidreira,BR,2022-11-05 17:32:09,-30.1811,-50.2056,67.12,65,2,13.33
375,Kodinsk,RU,2022-11-05 17:32:10,58.6881,99.1844,26.69,96,100,3.38
376,Bilibino,RU,2022-11-05 17:32:10,68.0546,166.4372,18.77,86,100,9.8
377,Egvekinot,RU,2022-11-05 17:32:10,66.3167,-179.1667,12.72,96,100,8.97
378,Marienburg,PL,2022-11-05 17:32:11,54.0359,19.0266,42.87,89,100,6.35
379,Grindavik,IS,2022-11-05 17:32:11,63.8424,-22.4338,42.75,65,0,16.11
380,Pithiviers,FR,2022-11-05 17:32:12,48.1667,2.25,50.02,76,93,7.18
381,Waingapu,ID,2022-11-05 17:32:12,-9.6567,120.2641,80.53,79,100,4.29
382,Ho Chi Minh City,VN,2022-11-05 17:30:47,10.75,106.6667,77.02,100,20,2.3
383,Port Said,EG,2022-11-05 17:32:12,31.2565,32.2841,71.58,64,40,4.61
384,Idrinskoye,RU,2022-11-05 17:32:13,54.3708,92.1358,32.27,77,98,2.98
385,Sabinopolis,BR,2022-11-05 17:32:13,-18.6661,-43.0839,68.59,68,73,1.81
386,Ledyard,US,2022-11-05 17:32:13,41.4398,-72.0142,75.4,76,100,8.05
387,Tessalit,ML,2022-11-05 17:32:14,20.1986,1.0114,81.68,13,0,9.73
388,Olonets,RU,2022-11-05 17:32:14,60.9847,32.9698,29.79,94,39,6.44
389,Batemans Bay,AU,2022-11-05 17:29:46,-35.7167,150.1833,54.99,93,38,3.11
390,Riyadh,SA,2022-11-05 17:31:10,24.6877,46.7219,77.14,44,98,18.14
391,Snyder,US,2022-11-05 17:32:15,32.7179,-100.9176,64.09,25,0,12.66
392,Gusinoye Ozero,RU,2022-11-05 17:32:16,51.1144,106.2614,25.77,88,12,3.56
393,Lunino,RU,2022-11-05 17:32:17,53.5918,45.2271,36.91,81,100,4.9
394,Ilheus,BR,2022-11-05 17:32:17,-14.7889,-39.0494,76.82,73,100,11.5
395,Osypenko,UA,2022-11-05 17:32:18,46.9136,36.8253,43.07,81,30,8.88
396,Dourbali,TD,2022-11-05 17:32:18,11.8091,15.8632,80.82,13,68,8.34
397,Tazovskiy,RU,2022-11-05 17:32:18,67.4667,78.7,15.06,95,100,9.89
398,Half Moon Bay,US,2022-11-05 17:32:19,37.4636,-122.4286,60.91,92,100,5.75
399,Tiarei,PF,2022-11-05 17:32:19,-17.5333,-149.3333,71.62,91,100,16.6
400,Avera,US,2022-11-05 17:32:19,33.194,-82.5271,77.38,65,81,12.93
401,Changde,CN,2022-11-05 17:32:20,29.0464,111.6783,57.96,68,64,3.76
402,Nanortalik,GL,2022-11-05 17:32:20,60.1432,-45.2371,35.22,91,94,11.77
403,Owando,CG,2022-11-05 17:32:21,-0.4819,15.8999,74.84,84,99,1.81
404,Calbuco,CL,2022-11-05 17:32:21,-41.768,-73.1273,55.24,85,90,9.91
405,Bubaque,GW,2022-11-05 17:32:21,11.2833,-15.8333,83.77,50,50,5.95
406,Mayo,US,2022-11-05 17:32:22,38.8876,-76.5119,80.94,72,0,12.66
407,Quatre Cocos,MU,2022-11-05 17:32:22,-20.2078,57.7625,75.31,76,6,8.97
408,Flinders,AU,2022-11-05 17:32:22,-34.5833,150.8552,61.38,80,6,4.0
409,Goderich,CA,2022-11-05 17:32:23,43.7501,-81.7165,70.12,56,100,24.16
410,Champerico,GT,2022-11-05 17:32:23,14.3,-91.9167,88.34,70,62,4.81
411,Sorland,NO,2022-11-05 17:32:23,67.667,12.6934,46.26,91,100,6.73
412,Baglung,NP,2022-11-05 17:32:24,28.2719,83.5898,57.29,66,2,5.55
413,Kruisfontein,ZA,2022-11-05 17:32:24,-34.0033,24.7314,68.88,90,82,4.0
414,Ozernovskiy,RU,2022-11-05 17:32:25,51.5,156.5167,39.58,67,35,21.43
415,Hobyo,SO,2022-11-05 17:32:25,5.3505,48.5268,80.98,70,3,11.81
416,Wakkanai,JP,2022-11-05 17:32:26,45.4094,141.6739,42.44,56,100,27.85
417,Praia,CV,2022-11-05 17:32:26,14.9215,-23.5087,84.74,42,0,14.97
418,Jaciara,BR,2022-11-05 17:33:27,-15.9653,-54.9683,94.26,22,1,3.0
419,Puerto Quijarro,BO,2022-11-05 17:33:27,-17.7833,-57.7667,93.97,20,0,5.03
420,Portland,US,2022-11-05 17:28:58,45.5234,-122.6762,48.83,90,100,6.91
421,Margate,GB,2022-11-05 17:33:28,51.3813,1.3862,56.3,88,100,5.99
422,Pevek,RU,2022-11-05 17:33:28,69.7008,170.3133,17.31,77,100,8.41
423,Serenje,ZM,2022-11-05 17:33:28,-13.2325,30.2352,72.1,47,83,1.92
424,Kavieng,PG,2022-11-05 17:33:29,-2.5744,150.7967,81.91,76,71,5.99
425,Cabo San Lucas,MX,2022-11-05 17:28:55,22.8909,-109.9124,81.05,58,20,3.0
426,Clarence Town,AU,2022-11-05 17:33:29,-32.5833,151.7833,60.85,96,0,2.39
427,Develi,TR,2022-11-05 17:33:29,38.3906,35.4922,43.95,47,2,2.55
428,Copiapo,CL,2022-11-05 17:33:30,-27.3667,-70.3333,77.31,31,3,10.2
429,Nador,MA,2022-11-05 17:33:30,35.174,-2.9287,71.67,68,0,6.91
430,Gorele,TR,2022-11-05 17:33:30,41.0308,39.0031,58.41,69,32,4.76
431,Inirida,CO,2022-11-05 17:33:31,3.8653,-67.9239,88.68,48,56,2.42
432,Bar Harbor,US,2022-11-05 17:33:31,44.3876,-68.2039,71.94,74,0,17.27
433,Xixiang,CN,2022-11-05 17:33:31,35.1628,112.865,55.8,48,97,4.56
434,Malka,RU,2022-11-05 17:33:32,43.8039,43.3242,42.94,88,100,5.32
435,Palmer,US,2022-11-05 17:33:32,42.1584,-72.3287,76.06,64,75,13.8
436,Chapais,CA,2022-11-05 17:33:32,49.7834,-74.8492,38.98,90,100,8.03
437,Broken Hill,AU,2022-11-05 17:31:24,-31.95,141.4333,64.27,42,92,5.77
438,Taoudenni,ML,2022-11-05 17:33:33,22.6783,-3.9836,84.4,11,0,11.39
439,Yelan,RU,2022-11-05 17:30:44,50.949,43.7378,35.42,88,100,6.89
440,Ola,RU,2022-11-05 17:33:33,59.5833,151.2833,23.14,82,100,8.86
441,Santa Cruz,BO,2022-11-05 17:30:04,-17.8,-63.1667,86.05,32,0,4.61
442,Ascension,US,2022-11-05 17:31:07,30.2169,-90.9001,64.0,88,100,6.91
443,Birin,NP,2022-11-05 17:33:34,26.8865,88.0718,53.35,78,0,4.43
444,Kifri,IQ,2022-11-05 17:33:34,34.6959,44.9661,66.79,28,0,3.06
445,Morro Bay,US,2022-11-05 17:33:34,35.3658,-120.8499,68.99,55,50,5.99
446,Barillas,GT,2022-11-05 17:33:35,15.8036,-91.3158,74.68,69,28,3.74
447,Inhambane,MZ,2022-11-05 17:33:35,-23.865,35.3833,78.78,83,40,11.5
448,Awash,ET,2022-11-05 17:33:35,8.9833,40.1667,76.89,29,52,5.21
449,Boende,CD,2022-11-05 17:33:35,-0.2167,20.8667,71.26,99,99,1.92
450,Stephenville Crossing,CA,2022-11-05 17:33:36,48.5,-58.4318,55.22,93,100,13.8
451,Jamame,SO,2022-11-05 17:33:36,0.0722,42.7506,77.79,81,35,7.47
452,Tabou,CI,2022-11-05 17:33:36,4.423,-7.3528,79.47,81,45,6.96
453,Cortes,ES,2022-11-05 17:33:37,41.9395,-1.4396,61.88,36,11,6.71
454,Nantucket,US,2022-11-05 17:33:37,41.2835,-70.0995,71.74,78,0,13.8
455,Uttarkashi,IN,2022-11-05 17:33:37,30.7333,78.45,55.4,77,15,6.87
456,Hasaki,JP,2022-11-05 17:33:38,35.7333,140.8333,51.22,59,99,18.23
457,Kuching,MY,2022-11-05 17:33:38,1.55,110.3333,75.42,94,40,7.0
458,Mongoumba,CF,2022-11-05 17:33:38,3.6415,18.5936,73.69,84,70,2.62
459,Prieska,ZA,2022-11-05 17:33:39,-29.6641,22.7474,78.55,19,0,7.4
460,Husavik,IS,2022-11-05 17:33:39,66.0449,-17.3389,36.1,78,98,8.19
461,Sungairaya,ID,2022-11-05 17:33:39,0.7,108.9,77.52,87,100,5.41
462,Kawambwa,ZM,2022-11-05 17:33:40,-9.7915,29.0791,67.64,78,97,1.63
463,Tingi,TZ,2022-11-05 17:34:40,-11.3,35.0333,74.53,37,36,7.11
464,Caravelas,BR,2022-11-05 17:34:40,-17.7125,-39.2481,77.49,57,62,14.85
465,Norman Wells,CA,2022-11-05 17:34:40,65.282,-126.8329,8.64,85,100,6.91
466,Bol,TD,2022-11-05 17:34:41,13.4586,14.7147,79.63,50,28,4.68
467,Thinadhoo,MV,2022-11-05 17:34:41,0.5333,72.9333,81.32,77,19,10.11
468,Bulancak,TR,2022-11-05 17:34:41,40.9372,38.2291,57.02,94,0,1.14
469,Superior,US,2022-11-05 17:34:42,46.7208,-92.1041,42.44,79,100,25.32
470,Sabha,LY,2022-11-05 17:34:42,27.0377,14.4283,70.52,28,22,6.33
471,Bundaberg,AU,2022-11-05 17:34:42,-24.85,152.35,62.22,90,16,4.0
472,Gold Coast,AU,2022-11-05 17:30:45,-28.0,153.4333,64.0,85,40,8.05
473,Tucuma,BR,2022-11-05 17:34:43,-0.1833,-50.05,85.41,63,59,5.93
474,Alice,US,2022-11-05 17:34:43,27.7523,-98.0697,75.36,29,40,11.5
475,Banda Aceh,ID,2022-11-05 17:34:43,5.5577,95.3222,78.87,79,100,4.14
476,Araouane,ML,2022-11-05 17:34:44,18.9048,-3.5265,83.01,15,0,5.39
477,Port Blair,IN,2022-11-05 17:31:37,11.6667,92.75,82.44,69,40,3.44
478,Ardakan,IR,2022-11-05 17:34:44,32.31,54.0175,63.43,28,1,6.49
479,Bara,NG,2022-11-05 17:32:59,10.3744,10.7288,79.59,26,14,7.36
480,Tigil,RU,2022-11-05 17:34:44,57.8,158.6667,12.72,94,72,5.01
481,Manuk Mangkaw,PH,2022-11-05 17:34:45,4.8,119.85,82.17,77,97,2.82
482,San-Pedro,CI,2022-11-05 17:33:09,4.7485,-6.6363,79.47,80,72,5.86
483,San Miguel,SV,2022-11-05 17:34:45,13.4833,-88.1833,84.0,75,92,1.01
484,Wenling,CN,2022-11-05 17:34:45,28.3669,121.36,55.62,74,64,7.45
485,Tahta,EG,2022-11-05 17:34:46,26.7693,31.5021,72.41,33,71,8.7
486,Makakilo City,US,2022-11-05 17:34:46,21.3469,-158.0858,79.12,73,20,13.8
487,Miracema Do Tocantins,BR,2022-11-05 17:33:41,-9.5618,-48.3967,76.08,86,100,3.11
488,Krasnoselkup,RU,2022-11-05 17:34:46,65.7,82.4667,9.73,100,92,7.38
489,Luanda,AO,2022-11-05 17:34:47,-8.8368,13.2343,77.85,80,57,9.31
490,Buin,CL,2022-11-05 17:34:47,-33.7333,-70.75,81.43,24,100,8.72
491,Santiago,CL,2022-11-05 17:31:06,-33.4569,-70.6483,81.28,36,100,8.03
492,Taldom,RU,2022-11-05 17:34:47,56.7333,37.5333,24.17,97,23,1.07
493,Tatvan,TR,2022-11-05 17:34:47,38.5067,42.2817,44.24,56,43,7.0
494,Santa Rosa,PH,2022-11-05 17:34:48,14.3122,121.1114,79.11,93,43,5.82
495,Zhucheng,CN,2022-11-05 17:34:48,35.9947,119.3975,47.07,49,0,4.99
496,Okakarara,NA,2022-11-05 17:34:48,-20.5833,17.4333,82.15,17,100,15.86
497,Richards Bay,ZA,2022-11-05 17:34:49,-28.783,32.0377,72.05,89,91,10.78
498,Sibut,CF,2022-11-05 17:34:49,5.718,19.0739,74.07,61,75,2.86
499,Seryshevo,RU,2022-11-05 17:34:49,51.0933,128.3786,13.1,82,59,0.83
500,Liberia,LR,2022-11-05 17:34:50,6.5,-9.5,75.72,93,77,4.25
501,Ishim,RU,2022-11-05 17:34:50,56.1128,69.4902,28.22,96,100,19.53
502,Lashio,MM,2022-11-05 17:34:50,22.9333,97.75,59.04,98,11,1.72
503,Santa Cruz De La Palma,ES,2022-11-05 17:34:50,28.6835,-17.7642,74.14,94,75,8.05
504,Novo Aripuana,BR,2022-11-05 17:34:51,-5.1206,-60.3797,98.38,30,96,1.01
505,Magdagachi,RU,2022-11-05 17:34:51,53.45,125.8,9.5,94,19,3.04
506,Keizer,US,2022-11-05 17:34:51,44.9901,-123.0262,49.55,84,100,10.36
507,Buala,SB,2022-11-05 17:34:52,-8.145,159.5921,78.84,85,96,6.98
508,Oliveira Dos Brejinhos,BR,2022-11-05 17:34:52,-12.3169,-42.8961,68.32,87,100,2.13
509,Praia Da Vitoria,PT,2022-11-05 17:34:52,38.7333,-27.0667,68.25,64,20,12.24
510,Ocampo,MX,2022-11-05 17:35:53,21.65,-101.5,71.26,18,0,6.17
511,Bereznik,RU,2022-11-05 17:35:53,62.8551,42.7072,26.71,96,65,4.5
512,San Quintin,MX,2022-11-05 17:35:53,30.4833,-115.95,66.79,39,15,3.96
513,Oksfjord,NO,2022-11-05 17:35:54,70.2396,22.3479,39.38,85,100,5.48
514,Ilhabela,BR,2022-11-05 17:35:54,-23.7781,-45.3581,68.61,70,38,5.44
515,Kayerkan,RU,2022-11-05 17:35:54,69.3497,87.7602,21.52,100,100,13.53
516,Corn Island,NI,2022-11-05 17:35:54,12.1694,-83.0418,80.33,79,100,7.81
517,Birecik,TR,2022-11-05 17:35:55,37.0294,37.9903,58.21,32,0,4.34
518,Rawson,AR,2022-11-05 17:35:55,-43.3002,-65.1023,85.51,21,89,30.04
519,Miyang,CN,2022-11-05 17:35:55,24.4042,103.4428,53.26,89,51,1.3
520,Ambilobe,MG,2022-11-05 17:35:56,-13.2,49.05,74.07,72,4,4.99
521,Saint-Pierre,RE,2022-11-05 17:35:56,-21.3393,55.4781,73.08,83,0,3.44
522,Berlin,DE,2022-11-05 17:35:27,52.5244,13.4105,51.19,84,0,8.01
523,Diego De Almagro,CL,2022-11-05 17:33:13,-26.3667,-70.05,79.29,22,0,14.27
524,Pemangkat,ID,2022-11-05 17:35:56,1.1667,108.9667,77.58,85,100,5.53
525,Tartus,SY,2022-11-05 17:35:57,34.889,35.8866,71.8,54,0,6.96
526,Saint Anthony,US,2022-11-05 17:35:57,45.0205,-93.218,40.24,92,100,9.22
527,Grants Pass,US,2022-11-05 17:35:16,42.439,-123.3284,53.11,87,0,8.05
528,Nemuro,JP,2022-11-05 17:35:57,43.3236,145.575,41.88,70,12,15.68
529,Palana,RU,2022-11-05 17:35:58,59.1167,159.9667,21.63,80,73,7.49
530,Ubeda,ES,2022-11-05 17:35:58,38.0133,-3.3705,59.59,20,5,3.49
531,Constitucion,CL,2022-11-05 17:31:24,-35.3333,-72.4167,62.1,59,88,9.75
532,Sept-Iles,CA,2022-11-05 17:35:58,50.2001,-66.3821,59.52,84,100,6.91
533,Novyy Urengoy,RU,2022-11-05 17:35:59,66.0833,76.6333,12.47,96,55,6.13
534,Gizo,SB,2022-11-05 17:35:59,-8.103,156.8419,81.9,74,92,3.76
535,Umtata,ZA,2022-11-05 17:35:59,-31.5889,28.7844,61.88,93,55,4.99
536,Port Hedland,AU,2022-11-05 17:36:00,-20.3167,118.5667,75.25,83,72,12.66
537,Fujin,CN,2022-11-05 17:36:00,47.26,132.0322,24.39,43,2,6.53
538,Oussouye,SN,2022-11-05 17:36:00,12.485,-16.5469,86.58,34,99,0.58
539,Chagoda,RU,2022-11-05 17:36:00,59.164,35.3285,26.85,96,42,4.03
540,Kanigoro,ID,2022-11-05 17:36:01,-8.13,112.219,74.57,95,100,2.71
541,Marsh Harbour,BS,2022-11-05 17:36:01,26.5412,-77.0636,80.13,68,12,20.65
542,Puerto Escondido,MX,2022-11-05 17:36:01,15.85,-97.0667,86.36,68,33,12.46
543,Chenghai,CN,2022-11-05 17:36:02,23.4632,116.768,66.11,77,20,4.47
544,Manta,EC,2022-11-05 17:36:02,-0.95,-80.7333,74.98,78,75,11.5
545,Cockburn Town,TC,2022-11-05 17:36:03,21.4612,-71.1419,80.56,69,40,17.27
546,Kitami,JP,2022-11-05 17:36:03,43.8031,143.8908,39.11,86,75,5.01
547,Kavaratti,IN,2022-11-05 17:36:03,10.5669,72.642,82.06,74,52,5.86
548,Mount Pleasant,US,2022-11-05 17:31:40,32.7941,-79.8626,82.99,69,0,11.5
549,Ostrovnoy,RU,2022-11-05 17:36:04,68.0531,39.5131,35.42,95,100,9.4
550,Beberibe,BR,2022-11-05 17:36:04,-4.1797,-38.1306,84.06,64,68,12.95
551,Tilichiki,RU,2022-11-05 17:36:05,60.4667,166.1,31.08,86,99,10.92
552,Chinhoyi,ZW,2022-11-05 17:36:05,-17.3667,30.2,68.47,79,90,7.27
553,Severo-Yeniseyskiy,RU,2022-11-05 17:36:05,60.3725,93.0408,16.03,96,92,3.18
554,Awbari,LY,2022-11-05 17:36:06,26.5921,12.7805,69.3,24,32,5.82
555,Gairo,IT,2022-11-05 17:36:06,39.8497,9.5047,56.41,80,16,6.06
556,Williston,US,2022-11-05 17:31:53,48.147,-103.618,47.32,68,91,3.0
557,Beringovskiy,RU,2022-11-05 17:37:07,63.05,179.3167,37.15,95,100,27.31
558,Muzhi,RU,2022-11-05 17:37:07,65.3667,64.6667,16.18,81,89,4.16
559,San Cristobal,VE,2022-11-05 17:37:08,7.7669,-72.225,78.98,61,100,4.61
560,Zelenoborsk,RU,2022-11-05 17:37:08,61.4669,64.0333,16.66,96,78,5.79
561,Pimentel,PE,2022-11-05 17:37:08,-6.8367,-79.9342,71.89,56,0,13.8
562,Kohlu,PK,2022-11-05 17:37:09,29.8962,69.252,66.25,33,8,3.24
563,Meulaboh,ID,2022-11-05 17:37:09,4.1363,96.1285,75.31,88,99,4.61
564,Bonito,BR,2022-11-05 17:37:09,-21.1211,-56.4819,86.81,21,16,5.21
565,Cairns,AU,2022-11-05 17:32:36,-16.9167,145.7667,72.1,88,100,11.5
566,Snasa,NO,2022-11-05 17:37:10,64.2457,12.3778,47.61,95,100,4.61
567,Beyneu,KZ,2022-11-05 17:37:10,45.3167,55.2,42.91,67,68,5.61
568,Cortland,US,2022-11-05 17:37:11,42.6001,-76.083,71.13,75,100,14.97
569,Mocuba,MZ,2022-11-05 17:37:11,-16.8392,36.9856,76.55,76,81,3.67
570,Angoche,MZ,2022-11-05 17:37:11,-16.2325,39.9086,78.71,74,14,17.98
571,Navolato,MX,2022-11-05 17:32:22,24.7672,-107.6944,81.64,59,0,4.29
572,Havoysund,NO,2022-11-05 17:37:12,70.9963,24.6622,41.23,87,100,6.2
573,Los Llanos De Aridane,ES,2022-11-05 17:37:12,28.6585,-17.9182,70.12,86,75,8.05
574,Sisimiut,GL,2022-11-05 17:37:13,66.9395,-53.6735,24.28,93,100,8.1
575,Mimongo,GA,2022-11-05 17:37:13,-1.6195,11.6068,70.7,95,83,2.37
576,Tulum,MX,2022-11-05 17:32:54,20.2167,-87.4667,84.96,59,98,7.4
577,Luganville,VU,2022-11-05 17:37:14,-15.5333,167.1667,77.52,85,7,6.15
578,Cam Ranh,VN,2022-11-05 17:37:14,11.9214,109.1591,76.96,73,20,5.75
579,Mehamn,NO,2022-11-05 17:37:14,71.0357,27.8492,37.31,93,100,5.75
580,Lata,PT,2022-11-05 17:37:15,40.1629,-8.3327,58.91,67,6,1.92
581,Bartica,GY,2022-11-05 17:37:15,6.4,-58.6167,89.92,81,58,3.24
582,Saryozek,KZ,2022-11-05 17:37:16,44.3583,77.9753,43.2,92,73,2.21
583,Kalanguy,RU,2022-11-05 17:37:16,51.0167,116.5167,16.25,91,14,2.66
584,Great Yarmouth,GB,2022-11-05 17:37:17,52.6083,1.7305,54.95,87,100,20.78
585,Loandjili,CG,2022-11-05 17:37:17,-4.7561,11.8578,77.34,86,88,6.42
586,Tukrah,LY,2022-11-05 17:37:18,32.5341,20.5791,70.23,49,0,15.55
